698;Producto_698;Marca_3;CAT2;86;9383.7;11729.6;24/1/2024;25;Proveedor [id=776, nombre=Nombre_776, apellido=Apellido_776, dni=71001381, domicilio=Domicilio [calle=Calle_81, altura=3757, piso=5, depto=S], tipoPersona=PROVEEDOR, email=persona776@example.com, active=true]
699;Producto_699;Marca_5;CAT1;75;4850.7;6063.4;13/12/2024;25;Proveedor [id=148, nombre=Nombre_148, apellido=Apellido_148, dni=03439618, domicilio=Domicilio [calle=Calle_36, altura=2216, piso=4, depto=D], tipoPersona=PROVEEDOR, email=persona148@example.com, active=true]
700;Producto_700;Marca_3;CAT3;26;6207.8;7759.8;22/5/2024;25;Proveedor [id=515, nombre=Nombre_515, apellido=Apellido_515, dni=22674099, domicilio=Domicilio [calle=Calle_3, altura=1, piso=1, depto=C], tipoPersona=PROVEEDOR, email=persona515@example.com, active=true]
701;Producto_701;Marca_1;CAT1;78;8149.5;10186.9;23/5/2024;25;Proveedor [id=13, nombre=Nombre_13, apellido=Apellido_13, dni=11929987, domicilio=Domicilio [calle=Calle_49, altura=4010, piso=2, depto=Q], tipoPersona=PROVEEDOR, email=persona13@example.com, active=false]
702;Producto_702;Marca_5;CAT3;77;1460.4;1825.5;5/2/2024;25;Proveedor [id=584, nombre=Nombre_584, apellido=Apellido_584, dni=05473946, domicilio=Domicilio [calle=Calle_63, altura=862, piso=4, depto=T], tipoPersona=PROVEEDOR, email=persona584@example.com, active=true]
703;Producto_703;Marca_2;CAT3;30;7552.3;9440.4;25/6/2024;25;Proveedor [id=129, nombre=Nombre_129, apellido=Apellido_129, dni=54650931, domicilio=Domicilio [calle=Calle_78, altura=3026, piso=8, depto=C], tipoPersona=PROVEEDOR, email=persona129@example.com, active=true]
704;Producto_704;Marca_3;CAT3;66;6998.3;8747.9;22/12/2024;25;Proveedor [id=216, nombre=Nombre_216, apellido=Apellido_216, dni=17541792, domicilio=Domicilio [calle=Calle_20, altura=1561, piso=3, depto=A], tipoPersona=PROVEEDOR, email=persona216@example.com, active=true]
705;Producto_705;Marca_4;CAT2;34;611.8;764.8;26/2/2024;25;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=30376685, domicilio=Domicilio [calle=Calle_71, altura=3064, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona2@example.com, active=true]
706;Producto_706;Marca_5;CAT1;94;9169.9;11462.4;15/1/2024;25;Proveedor [id=333, nombre=Nombre_333, apellido=Apellido_333, dni=11895387, domicilio=Domicilio [calle=Calle_52, altura=4061, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona333@example.com, active=false]
707;Producto_707;Marca_2;CAT2;44;4488.2;5610.3;3/4/2024;25;Proveedor [id=995, nombre=Nombre_995, apellido=Apellido_995, dni=85559073, domicilio=Domicilio [calle=Calle_8, altura=1425, piso=10, depto=A], tipoPersona=PROVEEDOR, email=persona995@example.com, active=true]
708;Producto_708;Marca_2;CAT1;33;232.1;290.1;26/9/2024;25;Proveedor [id=579, nombre=Nombre_579, apellido=Apellido_579, dni=97378168, domicilio=Domicilio [calle=Calle_73, altura=1186, piso=2, depto=F], tipoPersona=PROVEEDOR, email=persona579@example.com, active=false]
709;Producto_709;Marca_5;CAT3;59;5581.3;6976.6;12/1/2024;25;Proveedor [id=49, nombre=Nombre_49, apellido=Apellido_49, dni=66306013, domicilio=Domicilio [calle=Calle_9, altura=4852, piso=6, depto=X], tipoPersona=PROVEEDOR, email=persona49@example.com, active=true]
710;Producto_710;Marca_4;CAT3;93;8667.6;10834.5;14/3/2024;25;Proveedor [id=489, nombre=Nombre_489, apellido=Apellido_489, dni=91378915, domicilio=Domicilio [calle=Calle_25, altura=4571, piso=7, depto=S], tipoPersona=PROVEEDOR, email=persona489@example.com, active=false]
711;Producto_711;Marca_1;CAT3;42;9565.1;11956.4;3/6/2024;25;Proveedor [id=129, nombre=Nombre_129, apellido=Apellido_129, dni=54650931, domicilio=Domicilio [calle=Calle_78, altura=3026, piso=8, depto=C], tipoPersona=PROVEEDOR, email=persona129@example.com, active=true]
712;Producto_712;Marca_5;CAT2;81;4533.8;5667.3;5/2/2024;25;Proveedor [id=540, nombre=Nombre_540, apellido=Apellido_540, dni=83338248, domicilio=Domicilio [calle=Calle_66, altura=48, piso=8, depto=C], tipoPersona=PROVEEDOR, email=persona540@example.com, active=false]
713;Producto_713;Marca_3;CAT3;41;4209.9;5262.4;7/10/2024;25;Proveedor [id=579, nombre=Nombre_579, apellido=Apellido_579, dni=97378168, domicilio=Domicilio [calle=Calle_73, altura=1186, piso=2, depto=F], tipoPersona=PROVEEDOR, email=persona579@example.com, active=false]
714;Producto_714;Marca_4;CAT1;6;8477.3;10596.6;13/4/2024;25;Proveedor [id=345, nombre=Nombre_345, apellido=Apellido_345, dni=80872971, domicilio=Domicilio [calle=Calle_85, altura=447, piso=5, depto=X], tipoPersona=PROVEEDOR, email=persona345@example.com, active=false]
715;Producto_715;Marca_4;CAT1;58;9872.6;12340.8;9/7/2024;25;Proveedor [id=674, nombre=Nombre_674, apellido=Apellido_674, dni=16615047, domicilio=Domicilio [calle=Calle_31, altura=3473, piso=3, depto=T], tipoPersona=PROVEEDOR, email=persona674@example.com, active=true]
716;Producto_716;Marca_3;CAT2;37;5546.3;6932.9;14/12/2024;25;Proveedor [id=479, nombre=Nombre_479, apellido=Apellido_479, dni=26634718, domicilio=Domicilio [calle=Calle_34, altura=4363, piso=7, depto=V], tipoPersona=PROVEEDOR, email=persona479@example.com, active=true]
717;Producto_717;Marca_5;CAT2;9;5039.1;6298.9;5/9/2024;25;Proveedor [id=990, nombre=Nombre_990, apellido=Apellido_990, dni=30263644, domicilio=Domicilio [calle=Calle_64, altura=3735, piso=3, depto=O], tipoPersona=PROVEEDOR, email=persona990@example.com, active=false]
718;Producto_718;Marca_4;CAT1;94;7433.9;9292.4;2/12/2024;25;Proveedor [id=632, nombre=Nombre_632, apellido=Apellido_632, dni=17432409, domicilio=Domicilio [calle=Calle_64, altura=2552, piso=1, depto=Y], tipoPersona=PROVEEDOR, email=persona632@example.com, active=true]
719;Producto_719;Marca_3;CAT3;98;6801.3;8501.6;5/4/2024;25;Proveedor [id=340, nombre=Nombre_340, apellido=Apellido_340, dni=79484520, domicilio=Domicilio [calle=Calle_54, altura=3141, piso=9, depto=R], tipoPersona=PROVEEDOR, email=persona340@example.com, active=false]
720;Producto_720;Marca_5;CAT1;14;9284.6;11605.8;27/6/2024;25;Proveedor [id=758, nombre=Nombre_758, apellido=Apellido_758, dni=69132813, domicilio=Domicilio [calle=Calle_11, altura=1737, piso=1, depto=I], tipoPersona=PROVEEDOR, email=persona758@example.com, active=true]
721;Producto_721;Marca_4;CAT1;46;8652.0;10815.0;27/6/2024;25;Proveedor [id=197, nombre=Nombre_197, apellido=Apellido_197, dni=63108718, domicilio=Domicilio [calle=Calle_43, altura=3697, piso=7, depto=G], tipoPersona=PROVEEDOR, email=persona197@example.com, active=true]
722;Producto_722;Marca_1;CAT2;76;9697.7;12122.1;15/7/2024;25;Proveedor [id=691, nombre=Nombre_691, apellido=Apellido_691, dni=36831114, domicilio=Domicilio [calle=Calle_56, altura=2204, piso=3, depto=T], tipoPersona=PROVEEDOR, email=persona691@example.com, active=false]
723;Producto_723;Marca_4;CAT1;18;479.6;599.5;3/5/2024;25;Proveedor [id=260, nombre=Nombre_260, apellido=Apellido_260, dni=98112347, domicilio=Domicilio [calle=Calle_44, altura=1677, piso=5, depto=M], tipoPersona=PROVEEDOR, email=persona260@example.com, active=false]
724;Producto_724;Marca_2;CAT2;38;5059.7;6324.6;10/10/2024;25;Proveedor [id=608, nombre=Nombre_608, apellido=Apellido_608, dni=40147058, domicilio=Domicilio [calle=Calle_53, altura=839, piso=3, depto=S], tipoPersona=PROVEEDOR, email=persona608@example.com, active=true]
725;Producto_725;Marca_1;CAT2;29;8146.4;10183.0;10/12/2024;25;Proveedor [id=162, nombre=Nombre_162, apellido=Apellido_162, dni=86964458, domicilio=Domicilio [calle=Calle_81, altura=1271, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona162@example.com, active=false]
726;Producto_726;Marca_1;CAT2;49;1838.5;2298.1;9/8/2024;25;Proveedor [id=759, nombre=Nombre_759, apellido=Apellido_759, dni=25517350, domicilio=Domicilio [calle=Calle_20, altura=4079, piso=10, depto=Y], tipoPersona=PROVEEDOR, email=persona759@example.com, active=true]
727;Producto_727;Marca_3;CAT1;100;2532.1;3165.1;22/6/2024;25;Proveedor [id=800, nombre=Nombre_800, apellido=Apellido_800, dni=27465261, domicilio=Domicilio [calle=Calle_53, altura=495, piso=6, depto=V], tipoPersona=PROVEEDOR, email=persona800@example.com, active=false]
728;Producto_728;Marca_2;CAT2;31;2972.9;3716.1;12/10/2024;25;Proveedor [id=815, nombre=Nombre_815, apellido=Apellido_815, dni=91856239, domicilio=Domicilio [calle=Calle_94, altura=2327, piso=9, depto=U], tipoPersona=PROVEEDOR, email=persona815@example.com, active=true]
729;Producto_729;Marca_3;CAT3;32;427.3;534.1;12/8/2024;25;Proveedor [id=663, nombre=Nombre_663, apellido=Apellido_663, dni=42223089, domicilio=Domicilio [calle=Calle_4, altura=4736, piso=1, depto=E], tipoPersona=PROVEEDOR, email=persona663@example.com, active=false]
730;Producto_730;Marca_3;CAT3;15;6989.5;8736.9;12/4/2024;25;Proveedor [id=489, nombre=Nombre_489, apellido=Apellido_489, dni=91378915, domicilio=Domicilio [calle=Calle_25, altura=4571, piso=7, depto=S], tipoPersona=PROVEEDOR, email=persona489@example.com, active=false]
731;Producto_731;Marca_3;CAT3;26;2157.3;2696.6;16/2/2024;25;Proveedor [id=993, nombre=Nombre_993, apellido=Apellido_993, dni=67071771, domicilio=Domicilio [calle=Calle_27, altura=4866, piso=1, depto=V], tipoPersona=PROVEEDOR, email=persona993@example.com, active=false]
732;Producto_732;Marca_4;CAT2;29;980.1;1225.1;1/7/2024;25;Proveedor [id=540, nombre=Nombre_540, apellido=Apellido_540, dni=83338248, domicilio=Domicilio [calle=Calle_66, altura=48, piso=8, depto=C], tipoPersona=PROVEEDOR, email=persona540@example.com, active=false]
733;Producto_733;Marca_5;CAT3;65;3321.0;4151.3;22/2/2024;25;Proveedor [id=21, nombre=Nombre_21, apellido=Apellido_21, dni=59255171, domicilio=Domicilio [calle=Calle_92, altura=253, piso=6, depto=T], tipoPersona=PROVEEDOR, email=persona21@example.com, active=false]
734;Producto_734;Marca_1;CAT1;60;1072.4;1340.5;5/7/2024;25;Proveedor [id=961, nombre=Nombre_961, apellido=Apellido_961, dni=07763055, domicilio=Domicilio [calle=Calle_47, altura=1648, piso=1, depto=D], tipoPersona=PROVEEDOR, email=persona961@example.com, active=true]
735;Producto_735;Marca_4;CAT1;3;526.7;658.4;15/3/2024;25;Proveedor [id=189, nombre=Nombre_189, apellido=Apellido_189, dni=22150882, domicilio=Domicilio [calle=Calle_45, altura=1658, piso=5, depto=V], tipoPersona=PROVEEDOR, email=persona189@example.com, active=false]
736;Producto_736;Marca_4;CAT3;86;6526.7;8158.4;25/9/2024;25;Proveedor [id=128, nombre=Nombre_128, apellido=Apellido_128, dni=78157766, domicilio=Domicilio [calle=Calle_27, altura=2417, piso=2, depto=E], tipoPersona=PROVEEDOR, email=persona128@example.com, active=false]
737;Producto_737;Marca_3;CAT3;11;3508.0;4385.0;8/2/2024;25;Proveedor [id=367, nombre=Nombre_367, apellido=Apellido_367, dni=06121112, domicilio=Domicilio [calle=Calle_59, altura=2819, piso=4, depto=T], tipoPersona=PROVEEDOR, email=persona367@example.com, active=true]
738;Producto_738;Marca_4;CAT1;43;6092.0;7615.0;2/1/2024;25;Proveedor [id=569, nombre=Nombre_569, apellido=Apellido_569, dni=31729273, domicilio=Domicilio [calle=Calle_46, altura=4655, piso=10, depto=Q], tipoPersona=PROVEEDOR, email=persona569@example.com, active=false]
739;Producto_739;Marca_3;CAT3;55;8502.9;10628.6;5/11/2024;25;Proveedor [id=371, nombre=Nombre_371, apellido=Apellido_371, dni=37690742, domicilio=Domicilio [calle=Calle_15, altura=1013, piso=4, depto=M], tipoPersona=PROVEEDOR, email=persona371@example.com, active=true]
740;Producto_740;Marca_3;CAT3;40;7752.9;9691.1;24/8/2024;25;Proveedor [id=927, nombre=Nombre_927, apellido=Apellido_927, dni=28322238, domicilio=Domicilio [calle=Calle_43, altura=3259, piso=8, depto=E], tipoPersona=PROVEEDOR, email=persona927@example.com, active=false]
741;Producto_741;Marca_1;CAT2;11;277.5;346.9;13/11/2024;25;Proveedor [id=467, nombre=Nombre_467, apellido=Apellido_467, dni=32343080, domicilio=Domicilio [calle=Calle_42, altura=1705, piso=6, depto=I], tipoPersona=PROVEEDOR, email=persona467@example.com, active=false]
742;Producto_742;Marca_5;CAT3;69;5501.9;6877.4;15/2/2024;25;Proveedor [id=696, nombre=Nombre_696, apellido=Apellido_696, dni=67646413, domicilio=Domicilio [calle=Calle_77, altura=2218, piso=10, depto=W], tipoPersona=PROVEEDOR, email=persona696@example.com, active=false]
743;Producto_743;Marca_2;CAT1;31;2679.5;3349.4;28/7/2024;25;Proveedor [id=442, nombre=Nombre_442, apellido=Apellido_442, dni=38756795, domicilio=Domicilio [calle=Calle_18, altura=2108, piso=7, depto=Y], tipoPersona=PROVEEDOR, email=persona442@example.com, active=true]
744;Producto_744;Marca_4;CAT2;82;9268.8;11586.0;6/7/2024;25;Proveedor [id=16, nombre=Nombre_16, apellido=Apellido_16, dni=70171571, domicilio=Domicilio [calle=Calle_96, altura=52, piso=2, depto=V], tipoPersona=PROVEEDOR, email=persona16@example.com, active=false]
745;Producto_745;Marca_5;CAT2;12;101.5;126.9;23/10/2024;25;Proveedor [id=382, nombre=Nombre_382, apellido=Apellido_382, dni=60520759, domicilio=Domicilio [calle=Calle_52, altura=4008, piso=9, depto=Q], tipoPersona=PROVEEDOR, email=persona382@example.com, active=true]
746;Producto_746;Marca_2;CAT3;44;6640.0;8300.0;2/1/2024;25;Proveedor [id=88, nombre=Nombre_88, apellido=Apellido_88, dni=63259948, domicilio=Domicilio [calle=Calle_88, altura=3845, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona88@example.com, active=false]
747;Producto_747;Marca_4;CAT3;2;4739.8;5924.8;1/6/2024;25;Proveedor [id=471, nombre=Nombre_471, apellido=Apellido_471, dni=90097521, domicilio=Domicilio [calle=Calle_71, altura=4435, piso=3, depto=Y], tipoPersona=PROVEEDOR, email=persona471@example.com, active=true]
748;Producto_748;Marca_4;CAT3;56;7500.7;9375.9;19/3/2024;25;Proveedor [id=298, nombre=Nombre_298, apellido=Apellido_298, dni=21372557, domicilio=Domicilio [calle=Calle_36, altura=346, piso=1, depto=K], tipoPersona=PROVEEDOR, email=persona298@example.com, active=true]
749;Producto_749;Marca_1;CAT2;18;7029.1;8786.4;21/11/2024;25;Proveedor [id=540, nombre=Nombre_540, apellido=Apellido_540, dni=83338248, domicilio=Domicilio [calle=Calle_66, altura=48, piso=8, depto=C], tipoPersona=PROVEEDOR, email=persona540@example.com, active=false]
750;Producto_750;Marca_3;CAT1;58;5233.9;6542.4;26/11/2024;25;Proveedor [id=74, nombre=Nombre_74, apellido=Apellido_74, dni=64699227, domicilio=Domicilio [calle=Calle_85, altura=3277, piso=2, depto=V], tipoPersona=PROVEEDOR, email=persona74@example.com, active=false]
751;Producto_751;Marca_4;CAT2;40;9137.2;11421.5;8/6/2024;25;Proveedor [id=738, nombre=Nombre_738, apellido=Apellido_738, dni=91792621, domicilio=Domicilio [calle=Calle_69, altura=3581, piso=7, depto=B], tipoPersona=PROVEEDOR, email=persona738@example.com, active=true]
752;Producto_752;Marca_2;CAT1;75;606.5;758.1;6/12/2024;25;Proveedor [id=136, nombre=Nombre_136, apellido=Apellido_136, dni=73702221, domicilio=Domicilio [calle=Calle_3, altura=3846, piso=6, depto=W], tipoPersona=PROVEEDOR, email=persona136@example.com, active=true]
753;Producto_753;Marca_1;CAT1;57;3902.0;4877.5;14/2/2024;25;Proveedor [id=714, nombre=Nombre_714, apellido=Apellido_714, dni=95764925, domicilio=Domicilio [calle=Calle_36, altura=710, piso=8, depto=F], tipoPersona=PROVEEDOR, email=persona714@example.com, active=true]
754;Producto_754;Marca_1;CAT1;43;6978.1;8722.6;27/12/2024;25;Proveedor [id=511, nombre=Nombre_511, apellido=Apellido_511, dni=51313655, domicilio=Domicilio [calle=Calle_7, altura=2162, piso=7, depto=F], tipoPersona=PROVEEDOR, email=persona511@example.com, active=false]
755;Producto_755;Marca_1;CAT1;50;4094.6;5118.3;17/5/2024;25;Proveedor [id=630, nombre=Nombre_630, apellido=Apellido_630, dni=94921758, domicilio=Domicilio [calle=Calle_22, altura=2577, piso=2, depto=U], tipoPersona=PROVEEDOR, email=persona630@example.com, active=false]
756;Producto_756;Marca_2;CAT2;34;7962.8;9953.5;9/10/2024;25;Proveedor [id=479, nombre=Nombre_479, apellido=Apellido_479, dni=26634718, domicilio=Domicilio [calle=Calle_34, altura=4363, piso=7, depto=V], tipoPersona=PROVEEDOR, email=persona479@example.com, active=true]
757;Producto_757;Marca_5;CAT3;70;9389.2;11736.5;20/7/2024;25;Proveedor [id=358, nombre=Nombre_358, apellido=Apellido_358, dni=63429002, domicilio=Domicilio [calle=Calle_13, altura=969, piso=7, depto=L], tipoPersona=PROVEEDOR, email=persona358@example.com, active=true]
758;Producto_758;Marca_4;CAT1;97;1179.6;1474.5;16/11/2024;25;Proveedor [id=483, nombre=Nombre_483, apellido=Apellido_483, dni=79776372, domicilio=Domicilio [calle=Calle_68, altura=4820, piso=4, depto=M], tipoPersona=PROVEEDOR, email=persona483@example.com, active=false]
759;Producto_759;Marca_5;CAT3;46;925.4;1156.8;28/8/2024;25;Proveedor [id=679, nombre=Nombre_679, apellido=Apellido_679, dni=68279874, domicilio=Domicilio [calle=Calle_47, altura=73, piso=4, depto=J], tipoPersona=PROVEEDOR, email=persona679@example.com, active=true]
760;Producto_760;Marca_3;CAT1;17;4221.0;5276.3;14/1/2024;25;Proveedor [id=559, nombre=Nombre_559, apellido=Apellido_559, dni=29510838, domicilio=Domicilio [calle=Calle_40, altura=935, piso=3, depto=A], tipoPersona=PROVEEDOR, email=persona559@example.com, active=false]
761;Producto_761;Marca_3;CAT2;4;5842.9;7303.6;13/9/2024;25;Proveedor [id=815, nombre=Nombre_815, apellido=Apellido_815, dni=91856239, domicilio=Domicilio [calle=Calle_94, altura=2327, piso=9, depto=U], tipoPersona=PROVEEDOR, email=persona815@example.com, active=true]
762;Producto_762;Marca_2;CAT2;26;1475.4;1844.3;7/2/2024;25;Proveedor [id=843, nombre=Nombre_843, apellido=Apellido_843, dni=86749400, domicilio=Domicilio [calle=Calle_43, altura=2262, piso=3, depto=C], tipoPersona=PROVEEDOR, email=persona843@example.com, active=true]
763;Producto_763;Marca_4;CAT2;66;6673.8;8342.3;25/7/2024;25;Proveedor [id=136, nombre=Nombre_136, apellido=Apellido_136, dni=73702221, domicilio=Domicilio [calle=Calle_3, altura=3846, piso=6, depto=W], tipoPersona=PROVEEDOR, email=persona136@example.com, active=true]
764;Producto_764;Marca_2;CAT1;41;2934.6;3668.3;15/8/2024;25;Proveedor [id=34, nombre=Nombre_34, apellido=Apellido_34, dni=71267323, domicilio=Domicilio [calle=Calle_52, altura=3134, piso=1, depto=H], tipoPersona=PROVEEDOR, email=persona34@example.com, active=false]
765;Producto_765;Marca_3;CAT2;19;2973.9;3717.4;18/9/2024;25;Proveedor [id=124, nombre=Nombre_124, apellido=Apellido_124, dni=11035000, domicilio=Domicilio [calle=Calle_56, altura=2440, piso=2, depto=R], tipoPersona=PROVEEDOR, email=persona124@example.com, active=false]
766;Producto_766;Marca_3;CAT1;13;8619.3;10774.1;22/3/2024;25;Proveedor [id=346, nombre=Nombre_346, apellido=Apellido_346, dni=70129587, domicilio=Domicilio [calle=Calle_70, altura=891, piso=1, depto=X], tipoPersona=PROVEEDOR, email=persona346@example.com, active=false]
767;Producto_767;Marca_3;CAT2;18;5076.0;6345.0;7/5/2024;25;Proveedor [id=843, nombre=Nombre_843, apellido=Apellido_843, dni=86749400, domicilio=Domicilio [calle=Calle_43, altura=2262, piso=3, depto=C], tipoPersona=PROVEEDOR, email=persona843@example.com, active=true]
768;Producto_768;Marca_1;CAT1;44;4756.6;5945.8;6/8/2024;25;Proveedor [id=767, nombre=Nombre_767, apellido=Apellido_767, dni=56265640, domicilio=Domicilio [calle=Calle_77, altura=1948, piso=1, depto=G], tipoPersona=PROVEEDOR, email=persona767@example.com, active=false]
769;Producto_769;Marca_3;CAT1;19;2348.3;2935.4;27/11/2024;25;Proveedor [id=378, nombre=Nombre_378, apellido=Apellido_378, dni=91523738, domicilio=Domicilio [calle=Calle_98, altura=2987, piso=8, depto=A], tipoPersona=PROVEEDOR, email=persona378@example.com, active=true]
770;Producto_770;Marca_4;CAT3;55;339.8;424.8;26/11/2024;25;Proveedor [id=897, nombre=Nombre_897, apellido=Apellido_897, dni=81859388, domicilio=Domicilio [calle=Calle_48, altura=3108, piso=2, depto=P], tipoPersona=PROVEEDOR, email=persona897@example.com, active=false]
771;Producto_771;Marca_4;CAT1;48;841.2;1051.5;12/11/2024;25;Proveedor [id=479, nombre=Nombre_479, apellido=Apellido_479, dni=26634718, domicilio=Domicilio [calle=Calle_34, altura=4363, piso=7, depto=V], tipoPersona=PROVEEDOR, email=persona479@example.com, active=true]
772;Producto_772;Marca_1;CAT2;8;5206.9;6508.6;16/9/2024;25;Proveedor [id=952, nombre=Nombre_952, apellido=Apellido_952, dni=08463561, domicilio=Domicilio [calle=Calle_85, altura=732, piso=4, depto=P], tipoPersona=PROVEEDOR, email=persona952@example.com, active=true]
773;Producto_773;Marca_5;CAT1;93;7703.6;9629.5;8/3/2024;25;Proveedor [id=775, nombre=Nombre_775, apellido=Apellido_775, dni=30126390, domicilio=Domicilio [calle=Calle_8, altura=3906, piso=5, depto=N], tipoPersona=PROVEEDOR, email=persona775@example.com, active=false]
774;Producto_774;Marca_5;CAT3;54;3267.2;4084.0;15/2/2024;25;Proveedor [id=136, nombre=Nombre_136, apellido=Apellido_136, dni=73702221, domicilio=Domicilio [calle=Calle_3, altura=3846, piso=6, depto=W], tipoPersona=PROVEEDOR, email=persona136@example.com, active=true]
775;Producto_775;Marca_3;CAT2;26;2253.6;2817.0;11/5/2024;25;Proveedor [id=392, nombre=Nombre_392, apellido=Apellido_392, dni=02552528, domicilio=Domicilio [calle=Calle_57, altura=1418, piso=8, depto=M], tipoPersona=PROVEEDOR, email=persona392@example.com, active=true]
776;Producto_776;Marca_3;CAT3;81;7010.6;8763.3;13/3/2024;25;Proveedor [id=17, nombre=Nombre_17, apellido=Apellido_17, dni=45303116, domicilio=Domicilio [calle=Calle_66, altura=3278, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona17@example.com, active=true]
777;Producto_777;Marca_5;CAT2;52;6085.4;7606.8;13/4/2024;25;Proveedor [id=359, nombre=Nombre_359, apellido=Apellido_359, dni=93945796, domicilio=Domicilio [calle=Calle_73, altura=2571, piso=3, depto=C], tipoPersona=PROVEEDOR, email=persona359@example.com, active=true]
778;Producto_778;Marca_3;CAT2;8;1932.4;2415.5;5/11/2024;25;Proveedor [id=198, nombre=Nombre_198, apellido=Apellido_198, dni=78035331, domicilio=Domicilio [calle=Calle_98, altura=2878, piso=2, depto=F], tipoPersona=PROVEEDOR, email=persona198@example.com, active=false]
779;Producto_779;Marca_3;CAT3;75;7094.3;8867.9;27/11/2024;25;Proveedor [id=563, nombre=Nombre_563, apellido=Apellido_563, dni=13964188, domicilio=Domicilio [calle=Calle_84, altura=780, piso=3, depto=Y], tipoPersona=PROVEEDOR, email=persona563@example.com, active=true]
780;Producto_780;Marca_5;CAT2;33;2005.8;2507.3;5/1/2024;25;Proveedor [id=730, nombre=Nombre_730, apellido=Apellido_730, dni=59220222, domicilio=Domicilio [calle=Calle_51, altura=2005, piso=8, depto=C], tipoPersona=PROVEEDOR, email=persona730@example.com, active=true]
781;Producto_781;Marca_3;CAT3;56;4804.9;6006.1;22/3/2024;25;Proveedor [id=384, nombre=Nombre_384, apellido=Apellido_384, dni=38427677, domicilio=Domicilio [calle=Calle_93, altura=4484, piso=4, depto=O], tipoPersona=PROVEEDOR, email=persona384@example.com, active=false]
782;Producto_782;Marca_3;CAT1;53;9835.0;12293.8;8/12/2024;25;Proveedor [id=860, nombre=Nombre_860, apellido=Apellido_860, dni=39610386, domicilio=Domicilio [calle=Calle_72, altura=990, piso=2, depto=F], tipoPersona=PROVEEDOR, email=persona860@example.com, active=true]
783;Producto_783;Marca_5;CAT2;68;6883.1;8603.9;5/9/2024;25;Proveedor [id=146, nombre=Nombre_146, apellido=Apellido_146, dni=49309300, domicilio=Domicilio [calle=Calle_26, altura=3743, piso=10, depto=S], tipoPersona=PROVEEDOR, email=persona146@example.com, active=false]
784;Producto_784;Marca_3;CAT3;10;7622.5;9528.1;24/8/2024;25;Proveedor [id=78, nombre=Nombre_78, apellido=Apellido_78, dni=70276131, domicilio=Domicilio [calle=Calle_88, altura=4844, piso=7, depto=D], tipoPersona=PROVEEDOR, email=persona78@example.com, active=true]
785;Producto_785;Marca_3;CAT3;46;9215.9;11519.9;23/12/2024;25;Proveedor [id=242, nombre=Nombre_242, apellido=Apellido_242, dni=98988636, domicilio=Domicilio [calle=Calle_73, altura=2586, piso=7, depto=O], tipoPersona=PROVEEDOR, email=persona242@example.com, active=false]
786;Producto_786;Marca_1;CAT2;11;7582.1;9477.6;4/3/2024;25;Proveedor [id=792, nombre=Nombre_792, apellido=Apellido_792, dni=59541924, domicilio=Domicilio [calle=Calle_80, altura=1557, piso=10, depto=V], tipoPersona=PROVEEDOR, email=persona792@example.com, active=true]
787;Producto_787;Marca_2;CAT2;36;4441.6;5552.0;5/10/2024;25;Proveedor [id=384, nombre=Nombre_384, apellido=Apellido_384, dni=38427677, domicilio=Domicilio [calle=Calle_93, altura=4484, piso=4, depto=O], tipoPersona=PROVEEDOR, email=persona384@example.com, active=false]
788;Producto_788;Marca_1;CAT3;15;2931.5;3664.4;6/12/2024;25;Proveedor [id=548, nombre=Nombre_548, apellido=Apellido_548, dni=05710573, domicilio=Domicilio [calle=Calle_97, altura=4208, piso=2, depto=O], tipoPersona=PROVEEDOR, email=persona548@example.com, active=false]
789;Producto_789;Marca_5;CAT1;77;6312.9;7891.1;20/7/2024;25;Proveedor [id=208, nombre=Nombre_208, apellido=Apellido_208, dni=06242384, domicilio=Domicilio [calle=Calle_21, altura=3103, piso=4, depto=O], tipoPersona=PROVEEDOR, email=persona208@example.com, active=false]
790;Producto_790;Marca_1;CAT3;96;3097.2;3871.5;13/9/2024;25;Proveedor [id=381, nombre=Nombre_381, apellido=Apellido_381, dni=28748666, domicilio=Domicilio [calle=Calle_38, altura=4206, piso=5, depto=G], tipoPersona=PROVEEDOR, email=persona381@example.com, active=false]
791;Producto_791;Marca_2;CAT2;35;9776.0;12220.0;20/8/2024;25;Proveedor [id=745, nombre=Nombre_745, apellido=Apellido_745, dni=00006965, domicilio=Domicilio [calle=Calle_12, altura=1007, piso=5, depto=F], tipoPersona=PROVEEDOR, email=persona745@example.com, active=true]
792;Producto_792;Marca_3;CAT3;49;9263.5;11579.4;27/5/2024;25;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=69892076, domicilio=Domicilio [calle=Calle_21, altura=3649, piso=3, depto=O], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false]
793;Producto_793;Marca_3;CAT3;25;9148.6;11435.8;20/12/2024;25;Proveedor [id=620, nombre=Nombre_620, apellido=Apellido_620, dni=70289754, domicilio=Domicilio [calle=Calle_18, altura=334, piso=7, depto=X], tipoPersona=PROVEEDOR, email=persona620@example.com, active=false]
